"000640",118500,13470,1575,117700,119900,114000,"",0
"001550",13070,14308,186,13040,13130,12900,"",0
"002030",218000,1429,305,210000,219000,207000,"",0
"002210",5270,59359,312,5200,5310,5180,"",0
"003080",2920,4549,13,2895,2920,2890,"",0
"003570",17900,102083,1824,18000,18160,17630,"",0
"003920",581000,618,358,580000,583000,578000,"",0
"004980",8580,68401,584,8520,8590,8440,"",0
"005090",23700,15962,377,23450,23800,23250,"",0
"006800",7930,1373067,10970,8220,8250,7860,"",0
"006980",19750,1649,33,19820,19900,19750,"",0
"007540",49100,3465,170,48500,49250,48500,"",0
"008040",950,350511,333,956,956,947,"",0
"008250",5920,9996,59,5870,5940,5850,"",0
"009070",3830,60295,230,3870,3870,3800,"",0
"009450",54200,27370,1478,53500,54600,53000,"",0
"012600",2490,0,0,2490,2490,2490,"",0
"015760",24000,1517672,36171,24000,24100,23550,"",0
"020560",11250,108622,1220,11180,11310,11130,"",0
"025000",45950,5074,234,45900,46200,45900,"",0
"025750",797,129325,103,797,805,790,"",0
"030610",5320,15873,84,5350,5350,5260,"",0
"034310",13180,18314,241,13330,13330,13040,"",0
"037560",3440,186959,640,3415,3455,3395,"",0
"039570",8150,11139,91,8040,8190,8040,"",0
"042660",24450,2313386,55584,22700,24450,22600,"",0
"077500",8680,728591,6391,8890,8950,8640,"",0
"084670",11920,373,4,11980,12010,11920,"",0
"089470",4660,113650,530,4750,4755,4620,"",0
"102460",15440,37598,591,15700,16030,15440,"",0
"103590",13230,1796623,23807,12740,13550,12670,"",0
"139130",9020,381492,3447,9010,9110,8990,"",0
"143210",2615,13736,36,2640,2670,2590,"",0
"181710",25500,89237,2245,24750,25550,24700,"",0
"248070",27500,210718,5733,27250,27550,27000,"",0
"298050",344000,19342,6718,355000,355500,343500,"",0
"302440",61800,66770,4148,62500,62900,61700,"",0
"383800",6990,28081,196,6990,7050,6950,"",0
"004780",4065,13907,57,4045,4085,4035,"",0
"006920",3815,75776,290,3815,3875,3805,"",0
"008830",10110,102603,1045,10350,10350,10090,"",0
"018120",15570,3585,56,15600,15600,15510,"",0
"021650",2745,13114,36,2760,2760,2720,"",0
"024800",2170,30590,66,2180,2205,2155,"",0
"024840",1320,132387,172,1291,1329,1279,"",0
"027710",1549,242698,372,1526,1549,1521,"",0
"036690",2890,19812,57,2910,2910,2885,"",0
"037230",2145,3749,8,2105,2145,2105,"",0
"037440",6700,78596,524,6600,6750,6510,"",0
"039200",27850,1800211,50068,27750,28800,26950,"",0
"042500",6040,354359,2192,6350,6520,6000,"",0
"044060",732,0,0,732,732,732,"",0
"049550",3690,12695,46,3700,3700,3620,"",0
"050760",1907,17729,34,1903,1924,1881,"",0
"052400",17410,32734,567,17700,17700,17200,"",0
"053590",334,0,0,334,334,334,"",0
"060310",2865,664691,1864,2800,2870,2740,"",0
"062860",5800,0,0,5800,5800,5800,"",0
"065150",202,215989,43,205,205,199,"",0
"066790",6200,83142812,499477,5720,6430,5480,"",0
"072870",10970,18586,205,10910,11110,10910,"",0
"073640",999,6797618,6950,1051,1068,991,"",0
"078590",1001,350487,350,997,1025,987,"",0
"078860",3235,19556,64,3280,3300,3215,"",0
"080220",26600,2562666,66588,25250,27000,24950,"",0
"085910",3355,20247,68,3415,3415,3320,"",0
"088800",2120,836036,1791,2195,2210,2090,"",0
"092460",5820,9410,55,5810,5840,5750,"",0
"095660",22150,217882,4780,21450,22300,21300,"",0
"096630",1525,264160,403,1530,1542,1502,"",0
"099220",1116,140825,156,1097,1125,1082,"",0
"100700",2755,27100,75,2765,2785,2750,"",0
"101330",3480,87444,307,3495,3550,3480,"",0
"108860",18880,236540,4485,18980,19100,18800,"",0
"123420",12740,1004682,12766,12400,13210,11940,"",0
"126340",46050,26871,1221,44500,46050,44350,"",0
"131370",4225,239280,1009,4190,4270,4160,"",0
"170920",15590,227188,3547,16050,16090,15270,"",0
"208860",2205,0,0,2205,2205,2205,"",0
"213420",39950,63419,2510,38950,39950,38750,"",0
"214430",33600,48842,1625,33050,34150,32650,"",0
"215200",61100,40304,2494,62100,63700,60600,"",0
"215480",3690,105218,380,3455,3705,3310,"",0
"230980",242,2414471,591,240,260,235,"",0
"234340",20000,35106,703,19750,20400,19730,"",0
"256630",1289,19373,25,1286,1329,1283,"",0
"258830",428,4665154,2075,418,470,413,"",0
"263750",29150,300210,8688,28100,29300,27900,"",0
"290560",11360,14999,172,11360,11700,11330,"",0
"307930",7900,361167,2870,7930,8100,7850,"",0
"311690",14580,6115,89,14650,14900,14450,"",0
"314140",9430,20633,194,9490,9540,9300,"",0
"322310",35350,211284,7371,34900,35700,34200,"",0
"323230",680,8441733,5601,733,733,611,"",0
"335890",7230,695011,5052,7270,7410,7180,"",0
"348370",263000,2348947,605509,222000,278000,222000,"",0
"353810",3710,566164,2143,3610,3850,3595,"",0
"361570",3585,75649,269,3490,3615,3470,"",0
"365330",2890,246605,711,2780,2920,2760,"",0
"389260",11700,68622,817,11950,12230,11700,"",0
"405100",34350,1027122,35717,36300,36350,33600,"",0
"424960",12180,180241,2161,12000,12260,11710,"",0
"432470",37800,218008,8178,36250,38700,36250,"",0
"440290",3210,236604,756,3115,3270,3080,"",0
"443670",18290,4309506,85361,22650,23100,17920,"",0
"950190",11500,24671,279,11100,11520,11100,"",0
