"000640",100400,5850,584,99100,100700,98800,"",0
"001550",13030,210310,2787,13560,13650,13010,"",0
"002030",166900,495,82,167700,167700,165500,"",0
"002210",6800,1253407,8839,7050,7340,6730,"",0
"003080",3100,1455277,4638,3155,3320,3025,"",0
"003570",13180,523788,6920,13500,13790,13010,"",0
"003920",463500,269,125,462000,466500,462000,"",0
"004980",8550,75992,651,8640,8680,8500,"",0
"005090",27000,18524,501,26950,27300,26500,"",0
"006800",7420,714552,5319,7480,7570,7330,"",0
"006980",21150,1082,23,21250,21450,21150,"",0
"007540",48600,2498,121,48550,48850,48350,"",0
"008040",917,279968,258,923,927,916,"",0
"008250",6990,20494,144,7090,7090,6950,"",0
"009070",3860,12988,50,3855,3895,3840,"",0
"009450",51500,173618,8777,48550,51500,48300,"",0
"012600",2490,0,0,2490,2490,2490,"",0
"015760",17640,4131903,73313,17330,18230,17110,"",0
"020560",10250,192738,1996,10320,10470,10230,"",0
"025000",42650,6800,290,42750,42800,42450,"",0
"025750",875,148807,130,881,885,873,"",0
"030610",4920,23296,115,4930,4965,4870,"",0
"034310",11940,14556,174,11970,11980,11860,"",0
"037560",3460,46112,160,3460,3505,3450,"",0
"039570",7410,13459,99,7450,7450,7300,"",0
"042660",24550,816420,20343,26500,26500,24400,"",0
"077500",5680,202577,1162,5800,5870,5640,"",0
"084670",13020,687,9,13020,13100,13000,"",0
"089470",4390,81974,359,4300,4405,4300,"",0
"102460",15410,18717,290,15230,15680,15230,"",0
"103590",13220,601514,8114,13210,13830,13060,"",0
"139130",8020,340226,2729,8120,8120,7970,"",0
"143210",2900,8340,24,2890,2900,2825,"",0
"181710",23200,42425,979,23150,23250,22750,"",0
"248070",29700,855848,25106,29400,29800,28850,"",0
"298050",392000,10511,4143,399500,399500,391000,"",0
"302440",68400,121864,8390,68100,69700,67900,"",0
"383800",7150,41328,295,7150,7200,7090,"",0
"004780",3950,21208,84,3980,4015,3940,"",0
"006920",4425,55403,247,4465,4520,4385,"",0
"008830",8430,170897,1474,8900,8930,8430,"",0
"018120",15950,742,12,16000,16000,15800,"",0
"021650",3225,24636,79,3195,3240,3170,"",0
"024800",2105,14270,30,2115,2135,2105,"",0
"024840",1401,89511,125,1398,1415,1390,"",0
"027710",1630,406682,666,1659,1659,1627,"",0
"036690",3165,35919,115,3235,3255,3165,"",0
"037230",2050,1111431,2449,1995,2470,1990,"",0
"037440",8380,889329,7657,8620,8850,8380,"",0
"039200",21150,198201,4181,21050,21500,20800,"",0
"042500",3935,24722,97,3900,3960,3890,"",0
"044060",732,0,0,732,732,732,"",0
"049550",3825,1859,7,3855,3855,3805,"",0
"050760",1931,32537,62,1945,1954,1899,"",0
"052400",18640,25609,477,18600,18870,18440,"",0
"053590",334,0,0,334,334,334,"",0
"060310",2335,185257,433,2370,2395,2315,"",0
"062860",5800,0,0,5800,5800,5800,"",0
"065150",249,88573,22,248,251,241,"",0
"066790",3410,15429624,55067,3560,3835,3365,"",0
"072870",11080,9294,103,11100,11110,11060,"",0
"073640",1752,1799785,3221,1822,1845,1752,"",0
"078590",374,924269,349,375,389,367,"",0
"078860",174,395515,69,170,185,170,"",0
"080220",4800,1884089,9233,4970,5030,4800,"",0
"085910",3290,41616,137,3245,3330,3245,"",0
"088800",1700,1077454,1850,1775,1775,1685,"",0
"092460",6280,32182,201,6310,6320,5950,"",0
"095660",30250,988039,29897,28800,30850,28800,"",0
"096630",1871,15235833,29421,1851,2010,1851,"",0
"099220",1196,133874,161,1203,1250,1196,"",0
"100700",2545,21141,54,2500,2560,2500,"",0
"101330",3110,23987,75,3125,3150,3100,"",0
"108860",18250,483848,8980,19100,19100,18220,"",0
"123420",11640,2366680,26271,9300,11640,8750,"",0
"126340",42800,17261,749,44200,44500,42450,"",0
"131370",3710,230048,869,3830,3860,3700,"",0
"170920",8160,289120,2461,8120,9040,8000,"",0
"208860",2205,0,0,2205,2205,2205,"",0
"213420",46450,438812,20430,44350,47650,44050,"",0
"214430",31050,66266,2013,29900,31250,29300,"",0
"215200",60000,43453,2605,60900,61300,58800,"",0
"215480",3650,20133,73,3630,3685,3585,"",0
"230980",644,337495,214,645,665,618,"",0
"234340",14570,19126,279,14060,14820,14060,"",0
"256630",1699,22134,38,1709,1761,1685,"",0
"258830",1353,3623335,5141,1363,1494,1353,"",0
"263750",51900,742544,38956,50800,53600,50700,"",0
"290560",16050,1225342,19845,16200,16700,15070,"",0
"307930",4810,37667,181,4825,4870,4750,"",0
"311690",14300,17692,252,13850,14530,13850,"",0
"314140",8590,14188,123,8480,8780,8420,"",0
"322310",18800,50420,948,18820,19180,18390,"",0
"323230",2150,1142476,2566,2330,2370,2105,"",0
"335890",7500,4435833,32822,7070,7570,7030,"",0
"348370",57400,134549,7848,58200,59800,57000,"",0
"353810",3190,34580,111,3240,3260,3150,"",0
"361570",3635,347238,1281,3700,3810,3600,"",0
"389260",16700,26806,454,17290,17350,16680,"",0
"405100",14000,36238,501,14000,14210,13650,"",0
"424960",11700,236888,2782,12100,12120,11460,"",0
"950190",10290,17610,183,10230,10490,10170,"",0
