"000640",95100,6901,658,94600,97000,94000,"",0
"001550",12160,21046,258,12100,12560,12100,"",0
"002030",170900,1109,188,168500,171100,168500,"",0
"002210",5720,76714,439,5570,5890,5570,"",0
"003080",2780,39655,110,2745,2805,2720,"",0
"003570",12000,226656,2654,11630,12070,11150,"",0
"003920",462500,1296,609,474500,475000,462500,"",0
"004980",8520,921235,8159,8500,9340,8430,"",0
"005090",25850,37528,973,26150,26500,25550,"",0
"006800",6300,1363326,8703,6480,6520,6260,"",0
"006980",20400,7585,152,20600,20600,19610,"",0
"007540",46500,9063,421,45500,47200,45500,"",0
"008040",894,323721,290,891,905,890,"",0
"008250",6180,22081,137,6040,6470,6040,"",0
"009070",3690,41039,149,3560,3690,3550,"",0
"009450",45700,25415,1173,45800,46800,45700,"",0
"012600",2490,0,0,2490,2490,2490,"",0
"015760",16370,1433972,23667,16720,16760,16370,"",0
"020560",9580,130284,1242,9640,9640,9480,"",0
"025000",42850,2825,121,43200,43250,42850,"",0
"025750",856,77563,66,865,870,846,"",0
"030610",4935,24819,122,4975,5000,4910,"",0
"034310",12670,3018,38,12690,12800,12610,"",0
"037560",3420,143987,494,3400,3505,3350,"",0
"039570",7390,2193,16,7460,7480,7350,"",0
"042660",24400,873011,21429,25350,25400,24250,"",0
"077500",6440,2984612,20382,9200,9200,6440,"32",-50
"084670",13090,451,6,13110,13250,12830,"",0
"089470",3760,15155,57,3795,3820,3760,"",0
"102460",14700,30908,456,14700,14990,14630,"",0
"103590",13420,702470,9604,14350,14350,13330,"",0
"139130",8130,456463,3718,8240,8250,8070,"",0
"143210",3010,7092,21,3075,3075,2935,"",0
"181710",20750,40027,832,20900,21250,20550,"",0
"248070",29200,498406,14345,27550,29400,27500,"",0
"298050",338500,19292,6525,331000,347000,330000,"",0
"302440",58900,149359,8827,58000,59900,58000,"",0
"383800",6960,37855,264,6940,7000,6930,"",0
"004780",3870,10642,41,3865,3905,3800,"",0
"006920",3920,45426,178,3935,3995,3875,"",0
"008830",9320,433428,4146,9410,9850,9260,"",0
"018120",15810,1386,22,15600,15980,15600,"",0
"021650",2990,24462,73,3010,3010,2920,"",0
"024800",2025,86762,175,2055,2110,1970,"",0
"024840",1293,96411,127,1290,1360,1290,"",0
"027710",1692,1363607,2344,1695,1785,1690,"",0
"036690",3005,88982,271,2950,3165,2950,"",0
"037230",1914,11528,22,1884,1931,1884,"",0
"037440",8020,3684244,32206,8690,9170,7990,"",0
"039200",21850,622220,13225,22100,22300,20700,"",0
"042500",3790,24810,94,3750,3830,3750,"",0
"044060",732,0,0,732,732,732,"",0
"049550",3840,10462,40,3825,3895,3760,"",0
"050760",1867,39307,73,1842,1897,1834,"",0
"052400",17910,40282,724,17830,18210,17500,"",0
"053590",334,0,0,334,334,334,"",0
"060310",2110,237320,507,2140,2185,2110,"",0
"062860",5800,0,0,5800,5800,5800,"",0
"065150",247,92411,23,251,254,245,"",0
"066790",1106,10940119,12472,1487,1580,1106,"",0
"072870",10980,72675,796,10920,11020,10890,"",0
"073640",2225,6140791,13726,2110,2425,2010,"",0
"078590",381,1664727,658,408,408,380,"",0
"078860",162,532339,85,160,164,156,"",0
"080220",3920,138977,546,3900,3995,3900,"",0
"085910",3560,9658,34,3520,3610,3520,"",0
"088800",1857,5073535,10044,2005,2135,1825,"",0
"092460",6170,89425,548,6000,6230,5940,"",0
"095660",25150,333536,8656,26000,26850,25150,"",0
"096630",1807,5730330,10395,1807,1867,1749,"",0
"099220",1126,277796,316,1111,1165,1111,"",0
"100700",2530,19701,49,2500,2540,2485,"",0
"101330",2995,59692,179,2945,3065,2920,"",0
"108860",15850,290125,4612,15600,16160,15600,"",0
"123420",7160,28319,205,7250,7380,7160,"",0
"126340",45150,30051,1391,46900,47300,45150,"",0
"131370",3605,726783,2603,3420,3700,3390,"",0
"170920",8140,30120,243,8210,8220,8020,"",0
"208860",2205,0,0,2205,2205,2205,"",0
"213420",44500,248176,11079,43500,45450,43200,"",0
"214430",27450,60951,1687,27500,28800,26950,"",0
"215200",59000,45115,2646,58300,59400,56600,"",0
"215480",3330,34958,114,3360,3370,3195,"",0
"230980",798,632961,506,809,825,785,"",0
"234340",14460,14086,202,14560,14920,14170,"",0
"256630",1592,20138,32,1529,1615,1529,"",0
"258830",1225,605100,741,1217,1255,1151,"",0
"263750",48200,194946,9458,47700,48950,47600,"",0
"307930",4615,44017,202,4570,4685,4400,"",0
"311690",13650,8547,116,13640,13750,13430,"",0
"314140",7350,14461,106,7280,7600,7230,"",0
"322310",18000,28229,515,18250,18640,18000,"",0
"323230",1775,649115,1157,1837,1877,1716,"",0
"335890",6180,1543332,9719,6380,6580,6070,"",0
"348370",52900,180485,9752,55800,55800,52800,"",0
"353810",3060,75010,233,3090,3190,3050,"",0
"361570",3575,64033,230,3525,3670,3515,"",0
"389260",17110,32197,562,17560,17960,17110,"",0
"405100",12340,28845,364,12400,12830,12260,"",0
"424960",11010,522791,5994,11950,12150,11010,"",0
"950190",10410,13992,147,10440,10790,10390,"",0
