"000640",98600,1621,159,99500,99500,97200,"",0
"001550",14250,106150,1527,14280,14760,14100,"",0
"002030",172100,2059,350,168000,172500,166800,"",0
"002210",6090,34068,205,6050,6090,5960,"",0
"003080",2985,18394,55,2980,2985,2940,"",0
"003570",11550,92486,1053,11410,11560,11250,"",0
"003920",466000,650,302,469000,469500,461500,"",0
"004980",9700,209710,2018,9780,9780,9480,"",0
"005090",27250,51362,1384,26700,27300,26400,"",0
"006800",6850,552370,3789,6920,6930,6830,"",0
"006980",22000,1547,34,21850,22000,21750,"",0
"007540",51700,6666,346,52000,52500,51600,"",0
"008040",976,347896,339,974,981,971,"",0
"008250",7030,19215,135,6960,7050,6960,"",0
"009070",3975,19341,77,3960,4030,3940,"",0
"009450",45450,43050,1943,46000,46050,44200,"",0
"012600",2490,0,0,2490,2490,2490,"",0
"015760",18290,615254,11221,18130,18300,18120,"",0
"020560",10870,54993,595,10790,10870,10780,"",0
"025000",44000,2160,95,44000,44150,43850,"",0
"025750",938,148844,138,935,938,924,"",0
"030610",5250,34866,182,5200,5270,5170,"",0
"034310",13290,7775,103,13270,13400,13230,"",0
"037560",3985,47651,189,3955,4000,3955,"",0
"039570",8130,11029,89,8100,8130,8040,"",0
"042660",35050,444839,15547,35000,35450,34250,"",0
"077500",17090,229186,3854,16680,17160,16360,"",0
"084670",13230,824,11,13220,13430,13100,"",0
"089470",4055,17809,72,4075,4095,4055,"",0
"102460",17300,42787,744,17620,17790,17250,"",0
"103590",13000,325780,4204,13110,13140,12740,"",0
"139130",8160,399018,3249,8200,8240,8090,"",0
"143210",3265,11603,38,3270,3280,3230,"",0
"181710",23650,45773,1087,24000,24100,23550,"",0
"248070",31000,1103930,34201,31000,31650,30300,"",0
"298050",431000,22706,9798,432000,437000,429500,"",0
"302440",70600,79146,5575,71100,71200,70100,"",0
"383800",7690,78561,605,7730,7730,7680,"",0
"004780",4140,6116,25,4135,4155,4110,"",0
"006920",4125,36402,152,4230,4280,4115,"",0
"008830",11100,1642334,18778,11950,12300,10870,"",0
"018120",16030,6406,102,15900,16050,15710,"",0
"021650",3000,13084,40,3070,3080,3000,"",0
"024800",2100,46504,97,2080,2120,2055,"",0
"024840",1472,68158,101,1470,1490,1470,"",0
"027710",1776,582407,1036,1786,1807,1773,"",0
"036690",3715,275100,1007,3650,3750,3560,"",0
"037230",2210,21375,46,2195,2215,2160,"",0
"037440",8840,1914389,16947,8810,9120,8660,"",0
"039200",28000,300139,8290,28700,28700,27150,"",0
"042500",4190,6237,26,4180,4200,4160,"",0
"044060",732,0,0,732,732,732,"",0
"049550",4280,5408,23,4185,4295,4185,"",0
"050760",2010,21786,44,2020,2020,1990,"",0
"052400",21400,544915,11881,21800,22950,20800,"",0
"053590",334,0,0,334,334,334,"",0
"060310",2575,4287131,11423,2535,2785,2500,"",0
"062860",5800,0,0,5800,5800,5800,"",0
"065150",281,214610,60,278,285,275,"",0
"066790",716,4123455,2995,683,785,680,"",0
"072870",10830,4745,51,10780,10860,10710,"",0
"073640",2275,4088676,9091,2200,2315,2135,"",0
"078590",2380,0,0,2380,2380,2380,"",0
"078860",227,246109,56,227,233,225,"",0
"080220",4300,155739,668,4335,4380,4260,"",0
"085910",3910,8261,32,3925,3945,3890,"",0
"088800",4015,24240386,99704,3705,4475,3670,"",0
"092460",5930,51182,298,5850,5930,5760,"",0
"095660",32600,633219,20954,33100,34100,32350,"",0
"096630",1787,9209716,16823,1840,1907,1748,"",0
"099220",1454,184505,268,1453,1474,1443,"",0
"100700",2685,19078,51,2675,2685,2655,"",0
"101330",3405,66324,229,3460,3495,3405,"",0
"108860",22700,1006756,23188,23350,23650,22400,"",0
"123420",7570,83245,655,7730,7730,7490,"",0
"126340",61700,55062,3346,60500,62100,59000,"",0
"131370",3160,85180,269,3210,3230,3130,"",0
"170920",9170,45338,409,9120,9170,8930,"",0
"208860",2205,0,0,2205,2205,2205,"",0
"213420",44000,58283,2566,44000,44600,43500,"",0
"214430",37350,84113,3180,39600,39600,37350,"",0
"215200",52400,21020,1096,52000,52500,51800,"",0
"215480",3815,39923,152,3855,3875,3760,"",0
"230980",922,287218,263,923,930,897,"",0
"234340",16700,7247,121,16800,16800,16600,"",0
"256630",1789,85856,148,1735,1795,1691,"",0
"258830",1123,358283,403,1152,1152,1119,"",0
"263750",48150,154732,7463,49300,49300,47800,"",0
"307930",5560,106855,590,5600,5680,5430,"",0
"311690",15980,18614,296,16140,16200,15830,"",0
"314140",8610,16169,139,8670,8700,8560,"",0
"322310",19250,52327,1007,19590,19730,19070,"",0
"323230",2110,1222814,2549,2000,2180,1965,"",0
"335890",6470,1303347,8384,6530,6630,6300,"",0
"348370",59300,147636,8573,57500,59300,57300,"",0
"353810",3430,42196,145,3465,3485,3425,"",0
"361570",4400,72855,322,4430,4540,4380,"",0
"389260",20700,87914,1830,21700,21950,20450,"",0
"405100",13400,58665,789,13630,13670,13000,"",0
"424960",18840,867574,16814,20500,21050,18720,"",0
"950190",11230,12553,140,11090,11310,11070,"",0
