"000640",95600,15351,1471,94400,97900,93800,"",0
"001550",13230,6698,89,13200,13290,13190,"",0
"002030",168700,8681,1439,169100,170900,162400,"",0
"002210",5870,1171697,7284,5650,6810,5650,"",0
"003080",2935,13265,39,2925,2940,2910,"",0
"003570",10880,52611,567,10670,10920,10600,"",0
"003920",459500,694,318,455500,463000,455500,"",0
"004980",9050,45260,411,9080,9180,9030,"",0
"005090",25300,15198,385,25700,25750,25200,"",0
"006800",6720,424137,2858,6760,6800,6710,"",0
"006980",21850,1619,36,21900,22300,21850,"",0
"007540",52200,19116,1001,52200,53300,51700,"",0
"008040",1032,461447,475,1032,1038,1026,"",0
"008250",6900,7104,49,6870,6900,6840,"",0
"009070",4050,30618,124,4105,4105,4050,"",0
"009450",50000,102298,4976,48400,50300,47350,"",0
"012600",2490,0,0,2490,2490,2490,"",0
"015760",17860,400215,7154,17860,17950,17820,"",0
"020560",11060,111768,1230,10990,11100,10940,"",0
"025000",44100,4201,186,44500,44700,44000,"",0
"025750",945,236126,224,957,957,940,"",0
"030610",5010,17573,88,5030,5050,5010,"",0
"034310",13670,16022,219,13620,13700,13560,"",0
"037560",4000,118025,473,4030,4040,3995,"",0
"039570",7820,2956,23,7810,7920,7800,"",0
"042660",35450,549821,19451,36000,36050,35100,"",0
"077500",16040,232392,3704,16230,16340,15740,"",0
"084670",13290,552,7,13270,13390,13270,"",0
"089470",4125,8573,35,4145,4170,4105,"",0
"102460",17020,757258,13286,16000,18450,16000,"",0
"103590",11700,439867,5133,11790,11920,11490,"",0
"139130",7490,233141,1743,7460,7530,7450,"",0
"143210",3160,5404,17,3160,3185,3040,"",0
"181710",25750,56891,1478,25650,26550,25650,"",0
"248070",28800,883859,25295,29400,29500,28100,"",0
"298050",464500,25667,11900,456500,467500,456000,"",0
"302440",72100,105367,7592,72200,72500,71600,"",0
"383800",8050,57369,461,8000,8070,8000,"",0
"004780",4150,11123,46,4150,4160,4090,"",0
"006920",4460,71480,314,4345,4460,4305,"",0
"008830",7190,4162447,32496,7110,8400,7100,"",0
"018120",15020,2189,33,14960,15110,14880,"",0
"021650",3075,28064,85,3090,3095,3010,"",0
"024800",2130,26304,55,2105,2130,2080,"",0
"024840",1558,109619,172,1558,1628,1542,"",0
"027710",1875,704693,1322,1879,1896,1867,"",0
"036690",3635,1533031,5665,3645,3825,3550,"",0
"037230",2270,78148,180,2345,2350,2270,"",0
"037440",8560,1948691,16565,8630,8670,8260,"",0
"039200",27150,242672,6562,27600,27600,26700,"",0
"042500",4300,25367,109,4320,4330,4250,"",0
"044060",732,0,0,732,732,732,"",0
"049550",4165,13003,54,4170,4185,4150,"",0
"050760",2015,8212,16,2015,2015,1990,"",0
"052400",16940,21724,366,17080,17100,16580,"",0
"053590",334,0,0,334,334,334,"",0
"060310",2500,287415,721,2525,2545,2490,"",0
"062860",5800,0,0,5800,5800,5800,"",0
"065150",297,1127783,323,290,297,280,"",0
"066790",526,139591,73,523,531,505,"",0
"072870",10530,5808,61,10560,10650,10500,"",0
"073640",2490,18784505,48231,2400,2790,2260,"",0
"078590",2380,0,0,2380,2380,2380,"",0
"078860",238,318666,75,236,239,234,"",0
"080220",4500,228514,1028,4475,4575,4450,"",0
"085910",3870,18266,71,3910,3950,3850,"",0
"088800",2065,229535,475,2080,2120,2040,"",0
"092460",5920,9652,57,5930,5970,5860,"",0
"095660",38850,141190,5506,38600,39650,38350,"",0
"096630",1553,510531,788,1580,1580,1533,"",0
"099220",1541,145383,225,1547,1564,1540,"",0
"100700",2690,30482,82,2700,2720,2690,"",0
"101330",3560,77128,276,3595,3630,3555,"",0
"108860",23850,2196353,51229,23800,23950,22450,"",0
"123420",7940,18286,145,7920,8040,7890,"",0
"126340",57000,20702,1180,57400,57600,56400,"",0
"131370",3440,36810,126,3420,3455,3395,"",0
"170920",9900,45793,451,9930,9940,9770,"",0
"208860",2205,0,0,2205,2205,2205,"",0
"213420",45600,195701,8886,44250,46000,44150,"",0
"214430",38000,45567,1696,37450,38100,36400,"",0
"215200",51900,39226,2044,51400,52800,51300,"",0
"215480",4010,19264,77,3980,4080,3945,"",0
"230980",995,382185,380,995,1014,983,"",0
"234340",16700,6451,106,16400,16710,16350,"",0
"256630",1810,33724,61,1821,1821,1799,"",0
"258830",1257,309205,391,1300,1300,1254,"",0
"263750",48800,148193,7252,49100,49350,48550,"",0
"307930",5530,43530,241,5520,5600,5500,"",0
"311690",15950,32023,508,16030,16200,15660,"",0
"314140",8730,90256,792,8830,8920,8700,"",0
"322310",23800,111727,2640,23700,24300,23150,"",0
"323230",1325,592873,794,1378,1378,1310,"",0
"335890",6680,3406428,23270,6980,7150,6670,"",0
"348370",63800,145324,9224,63600,64200,62700,"",0
"353810",3570,34096,122,3580,3635,3560,"",0
"361570",4735,134931,640,4830,4870,4685,"",0
"389260",25750,36880,950,25550,25950,25350,"",0
"405100",14100,182301,2541,13490,14170,13380,"",0
"424960",25600,4529918,116961,27050,27900,23550,"",0
"950190",11210,19811,223,11230,11320,11140,"",0
