"000640",111700,13985,1578,112000,115000,111100,"",0
"001550",13360,15521,208,13270,13490,13260,"",0
"002030",193800,3234,612,188700,194200,186000,"",0
"002210",5490,34471,188,5460,5490,5440,"",0
"003080",2965,31129,92,2960,2975,2935,"",0
"003570",15490,101880,1574,15580,15640,15210,"",0
"003920",580000,3321,1930,594000,595000,574000,"",0
"004980",8330,63984,532,8420,8420,8240,"",0
"005090",24050,21693,519,24200,24200,23800,"",0
"006800",8530,1286470,10912,8560,8640,8210,"",0
"006980",20000,957,19,19990,20150,19950,"",0
"007540",52300,18469,968,53000,53600,51900,"",0
"008040",953,662195,630,933,975,927,"",0
"008250",6420,11817,76,6390,6500,6360,"",0
"009070",4100,113467,467,4185,4185,4090,"",0
"009450",48900,24916,1221,49800,49850,48050,"",0
"012600",2490,0,0,2490,2490,2490,"",0
"015760",20200,1313690,26440,20400,20400,19910,"",0
"020560",12700,794270,9987,12530,12760,12230,"",0
"025000",45300,31302,1406,44750,45450,44300,"",0
"025750",808,120944,98,812,812,803,"",0
"030610",5260,137117,716,5320,5320,5150,"",0
"034310",13470,35297,471,13570,13570,13140,"",0
"037560",3935,410228,1610,3935,3970,3870,"",0
"039570",8060,17923,142,7760,8070,7760,"",0
"042660",22350,583324,13113,22800,23050,22150,"",0
"077500",8200,742906,5970,7920,8200,7810,"",0
"084670",12200,6388,78,12250,12250,12120,"",0
"089470",4735,85918,403,4660,4750,4610,"",0
"102460",15210,19815,301,15360,15450,14990,"",0
"103590",11340,141895,1608,11480,11550,11200,"",0
"139130",9470,1230489,11531,9480,9550,9180,"",0
"143210",2790,37923,104,2750,2795,2680,"",0
"181710",26450,290433,7686,25550,27300,24900,"",0
"248070",27350,210692,5769,27150,27700,27000,"",0
"298050",333500,12035,4012,337000,339000,330000,"",0
"302440",63900,100750,6398,64100,64600,62900,"",0
"383800",7590,303620,2304,7710,7760,7490,"",0
"004780",4050,34275,139,4065,4100,4035,"",0
"006920",3785,28215,107,3750,3835,3750,"",0
"008830",11240,325599,3719,11560,11720,11200,"",0
"018120",15690,1231,19,15620,15700,15560,"",0
"021650",2760,42282,117,2795,2800,2760,"",0
"024800",2380,124336,301,2475,2475,2380,"",0
"024840",1391,26289,37,1407,1407,1390,"",0
"027710",1650,430973,710,1641,1655,1635,"",0
"036690",3030,30433,92,3060,3080,3000,"",0
"037230",2080,10133,21,2085,2105,2060,"",0
"037440",6960,66907,467,6990,7150,6940,"",0
"039200",19060,67749,1308,19600,19650,19060,"",0
"042500",4630,45524,211,4590,4720,4560,"",0
"044060",732,0,0,732,732,732,"",0
"049550",3770,5308,20,3800,3855,3735,"",0
"050760",1998,128136,260,2120,2140,1988,"",0
"052400",16070,29512,471,16100,16230,15800,"",0
"053590",334,0,0,334,334,334,"",0
"060310",2925,1812052,5344,3060,3060,2900,"",0
"062860",5800,0,0,5800,5800,5800,"",0
"065150",215,617887,129,199,215,199,"",0
"066790",1690,22420351,35755,1471,1690,1450,"",0
"072870",11190,24445,273,11100,11200,11000,"",0
"073640",872,1352887,1193,886,910,871,"",0
"078590",417,0,0,417,417,417,"",0
"078860",3420,9967,34,3410,3460,3410,"",0
"080220",24500,7562514,191337,27150,27250,23750,"",0
"085910",3565,24864,89,3605,3605,3535,"",0
"088800",2720,2545697,6786,2790,2800,2580,"",0
"092460",5780,24659,143,5900,5910,5720,"",0
"095660",26850,352159,9504,26150,27500,26050,"",0
"096630",1735,444388,773,1745,1759,1714,"",0
"099220",1189,138523,165,1202,1202,1180,"",0
"100700",2760,28679,79,2765,2775,2745,"",0
"101330",4010,15726273,64484,3530,4335,3520,"",0
"108860",17800,214283,3820,18000,18040,17640,"",0
"123420",10290,43685,454,10560,10720,10290,"",0
"126340",48750,22121,1078,49300,49350,47800,"",0
"131370",4395,643222,2864,4505,4560,4300,"",0
"170920",14700,182426,2720,15070,15800,14450,"",0
"208860",2205,0,0,2205,2205,2205,"",0
"213420",36150,85817,3120,36700,36850,36100,"",0
"214430",27950,16447,463,28850,28850,27950,"",0
"215200",62400,34472,2154,62500,63000,61700,"",0
"215480",3880,59034,231,3835,4050,3810,"",0
"230980",416,838132,340,417,418,395,"",0
"234340",20550,85248,1786,23100,23100,20400,"",0
"256630",1358,31261,43,1357,1377,1356,"",0
"258830",587,17975268,10857,529,649,521,"",0
"263750",33900,126441,4282,33950,34300,33350,"",0
"290560",11500,74953,887,11930,12180,11500,"",0
"307930",6310,89787,568,6450,6450,6280,"",0
"311690",14830,7694,113,14750,14830,14500,"",0
"314140",9210,21513,198,9340,9350,9060,"",0
"322310",28050,235840,6809,30000,30350,27550,"",0
"323230",1549,359542,561,1571,1600,1500,"",0
"335890",7340,602837,4484,7570,7600,7340,"",0
"348370",191500,1478049,271580,176500,194200,170100,"",0
"353810",3430,42774,146,3400,3450,3370,"",0
"361570",3730,30789,114,3700,3730,3670,"",0
"365330",3205,364498,1188,3335,3340,3205,"",0
"389260",13800,46653,645,14550,14550,13640,"",0
"405100",19500,718657,14800,24800,24900,19210,"",0
"424960",13000,173184,2235,13390,13420,12740,"",0
"432470",40550,75888,3108,39400,42350,39200,"",0
"440290",4000,1010495,4027,3980,4080,3875,"",0
"950190",11940,39600,473,12050,12520,11600,"",0
