"000640",93800,17190,1600,91200,94200,90900,"",0
"001550",14220,39615,570,14670,14780,14150,"",0
"002030",170500,2839,483,170600,171400,169400,"",0
"002210",5990,48315,288,5930,6010,5840,"",0
"003080",3125,30244,94,3110,3135,3095,"",0
"003570",9430,109772,1045,9730,9790,9410,"",0
"003920",441500,1432,627,440000,443000,431500,"",0
"004980",9690,125534,1212,9660,9850,9550,"",0
"005090",26000,29079,762,26050,26550,25800,"",0
"006800",6950,925343,6435,7000,7080,6880,"",0
"006980",21700,471,10,21400,22050,21350,"",0
"007540",52500,13515,710,51800,53500,51400,"",0
"008040",1032,1626077,1666,1015,1039,1012,"",0
"008250",7060,19703,139,7050,7100,7000,"",0
"009070",4120,32645,134,4100,4125,4065,"",0
"009450",56000,71215,4022,57900,57900,55600,"",0
"012600",2490,0,0,2490,2490,2490,"",0
"015760",19030,1479439,28304,19180,19380,19030,"",0
"020560",12200,1224634,14508,11400,12260,11400,"",0
"025000",43400,3105,134,43400,43450,43250,"",0
"025750",1001,325738,323,976,1006,970,"",0
"030610",5230,21551,112,5180,5230,5130,"",0
"034310",12280,42317,521,12170,12480,12070,"",0
"037560",4010,108414,434,4005,4040,3990,"",0
"039570",7850,19505,150,7860,7880,7590,"",0
"042660",46450,876902,40352,45400,46550,45300,"",0
"077500",15570,218396,3398,15850,15850,15400,"",0
"084670",14190,1299,19,14260,14460,14190,"",0
"089470",4120,38527,158,4140,4140,4090,"",0
"102460",16800,43675,730,16330,16910,16300,"",0
"103590",9330,705910,6657,9700,9710,9310,"",0
"139130",7360,402156,2963,7370,7450,7310,"",0
"143210",3205,16789,53,3210,3215,3115,"",0
"181710",26450,95164,2544,26800,27400,26400,"",0
"248070",28300,728878,20718,28150,28850,28000,"",0
"298050",452500,20942,9473,457000,457500,450000,"",0
"302440",85800,488886,41652,84900,87200,83000,"",0
"383800",7840,102839,806,7900,7900,7810,"",0
"004780",4185,10097,42,4180,4185,4145,"",0
"006920",3990,32105,128,4040,4045,3950,"",0
"008830",5610,8141,45,5550,5660,5480,"",0
"018120",14480,2705,39,14600,14600,14420,"",0
"021650",2925,23384,66,2850,2935,2800,"",0
"024800",2075,28852,60,2085,2095,2045,"",0
"024840",1670,272772,453,1683,1689,1643,"",0
"027710",1906,833731,1585,1886,1920,1886,"",0
"036690",3505,1003465,3471,3510,3535,3405,"",0
"037230",2150,27033,57,2145,2155,2105,"",0
"037440",7100,73256,523,7220,7270,7100,"",0
"039200",33550,399979,13598,34000,34700,33200,"",0
"042500",4270,16734,71,4265,4270,4205,"",0
"044060",732,0,0,732,732,732,"",0
"049550",4180,16026,67,4105,4295,4105,"",0
"050760",2090,17604,37,2105,2115,2060,"",0
"052400",16700,33379,551,16170,16800,16040,"",0
"053590",334,0,0,334,334,334,"",0
"060310",2670,354743,929,2655,2670,2565,"",0
"062860",5800,0,0,5800,5800,5800,"",0
"065150",315,197848,62,309,317,308,"",0
"066790",521,91804,48,522,525,511,"",0
"072870",10280,11933,122,10230,10280,10200,"",0
"073640",4675,13504300,65365,4900,5120,4620,"",0
"078590",2380,0,0,2380,2380,2380,"",0
"078860",252,476682,119,251,254,246,"",0
"080220",4235,173360,731,4260,4260,4190,"",0
"085910",3900,5455,21,3885,3905,3850,"",0
"088800",2485,96845,237,2450,2560,2390,"",0
"092460",6520,33389,218,6480,6610,6470,"",0
"095660",36100,323376,11649,34300,36950,34150,"",0
"096630",1568,1454497,2290,1609,1610,1559,"",0
"099220",1576,183077,287,1531,1582,1531,"",0
"100700",2675,45920,122,2660,2690,2635,"",0
"101330",3565,242979,873,3685,3710,3500,"",0
"108860",23800,3099781,72684,23600,24300,22250,"",0
"123420",8520,79618,680,8900,8900,8460,"",0
"126340",56100,33463,1894,57500,58400,56000,"",0
"131370",3390,84000,278,3370,3390,3240,"",0
"170920",9700,174559,1672,9760,9850,9030,"",0
"208860",2205,0,0,2205,2205,2205,"",0
"213420",41000,115953,4685,40450,41150,39300,"",0
"214430",35900,31931,1139,35850,36350,35200,"",0
"215200",50800,36987,1858,49900,50900,49400,"",0
"215480",4130,16598,68,4000,4160,4000,"",0
"230980",1003,439757,439,1018,1018,980,"",0
"234340",17170,32028,544,17030,17490,16600,"",0
"256630",1935,33889,65,1958,1960,1915,"",0
"258830",1360,389920,535,1378,1405,1360,"",0
"263750",56500,544380,30576,56500,57200,54200,"",0
"307930",5850,186764,1087,5980,5980,5740,"",0
"311690",20550,45143,899,20300,20550,19310,"",0
"314140",10610,40850,432,10480,10780,10340,"",0
"322310",20550,119719,2488,21200,21450,20350,"",0
"323230",982,430822,430,994,1028,980,"",0
"335890",8350,4394266,36586,8390,8820,7790,"",0
"348370",64500,157148,10131,64000,65700,63500,"",0
"353810",3680,96271,351,3610,3700,3535,"",0
"361570",4660,140997,653,4650,4730,4570,"",0
"389260",25600,89820,2327,26200,26500,25250,"",0
"405100",11800,48398,562,11900,11900,11510,"",0
"950190",11400,48159,543,10970,11460,10860,"",0
