"000640",84100,9271,774,82700,84700,81800,"",0
"001550",13650,22683,309,13740,13790,13550,"",0
"002030",164400,4897,797,162100,164800,160900,"",0
"002210",5750,30476,175,5720,5800,5650,"",0
"003080",3140,46980,146,3090,3140,3070,"",0
"003570",9720,50498,492,9960,9960,9650,"",0
"003920",447000,1533,683,442000,449000,439000,"",0
"004980",9330,79072,729,9300,9330,9080,"",0
"005090",25550,41872,1058,24500,26800,24200,"",0
"006800",7010,678952,4752,7070,7080,6920,"",0
"006980",22100,5563,122,22400,22400,21200,"",0
"007540",50700,10097,511,50900,51400,50100,"",0
"008040",993,1269597,1263,1012,1012,989,"",0
"008250",6990,26367,183,7010,7010,6900,"",0
"009070",4090,85224,347,4000,4120,4000,"",0
"009450",58700,82695,4810,59000,59400,56900,"",0
"012600",2490,0,0,2490,2490,2490,"",0
"015760",19480,980585,18990,19420,19590,19210,"",0
"020560",11030,124634,1378,11080,11200,11000,"",0
"025000",43500,8758,382,44500,44650,43200,"",0
"025750",982,170832,166,976,989,965,"",0
"030610",5140,18191,93,5110,5170,5100,"",0
"034310",11030,11027,121,10930,11080,10850,"",0
"037560",4015,202491,812,4070,4070,3985,"",0
"039570",7590,4683,35,7590,7640,7520,"",0
"042660",46100,884152,40590,46800,47400,45000,"",0
"077500",15800,326444,5040,15320,15960,15080,"",0
"084670",14250,431,6,14190,14300,14190,"",0
"089470",4150,43132,177,4100,4170,4055,"",0
"102460",16400,52387,858,15870,16600,15870,"",0
"103590",9870,10552664,115895,11890,12100,9850,"",0
"139130",7400,447899,3314,7510,7510,7350,"",0
"143210",3165,2558,8,3095,3165,3075,"",0
"181710",25850,46358,1185,25650,26100,25100,"",0
"248070",26700,569229,15118,26350,27150,25850,"",0
"298050",464500,30764,14285,476000,476000,456500,"",0
"302440",84300,2387320,201245,78000,88600,77900,"",0
"383800",8020,118644,949,8000,8080,7960,"",0
"004780",4115,17284,71,4085,4160,4050,"",0
"006920",4045,103382,419,4155,4200,3960,"",0
"008830",5500,11487,63,5600,5600,5410,"",0
"018120",14230,9401,133,13970,14280,13960,"",0
"021650",2870,23232,65,2790,2905,2760,"",0
"024800",2090,34250,72,2095,2110,2065,"",0
"024840",1760,1533837,2790,1767,1910,1717,"",0
"027710",1870,2259243,4303,1951,1968,1857,"",0
"036690",3060,36139,110,3075,3120,3020,"",0
"037230",2160,88950,193,2245,2245,2145,"",0
"037440",7080,84846,597,7160,7180,6940,"",0
"039200",32100,1487978,47955,33450,35600,30000,"",0
"042500",4300,32836,140,4330,4340,4205,"",0
"044060",732,0,0,732,732,732,"",0
"049550",4205,10851,45,4220,4250,4155,"",0
"050760",2115,11529,24,2155,2155,2100,"",0
"052400",15860,22511,352,15650,15990,15250,"",0
"053590",334,0,0,334,334,334,"",0
"060310",2510,249839,625,2540,2540,2485,"",0
"062860",5800,0,0,5800,5800,5800,"",0
"065150",300,463008,140,309,311,299,"",0
"066790",500,195855,98,506,506,494,"",0
"072870",10210,5064,52,10280,10280,10180,"",0
"073640",4670,20757652,80792,3515,4670,3405,"",0
"078590",2380,0,0,2380,2380,2380,"",0
"078860",245,558747,134,241,245,237,"",0
"080220",4350,372254,1602,4400,4400,4205,"",0
"085910",3935,10926,43,3870,3955,3870,"",0
"088800",2880,260549,744,2810,2940,2785,"",0
"092460",6420,48994,313,6510,6540,6300,"",0
"095660",33250,113431,3778,33500,33850,32800,"",0
"096630",1681,4155025,7060,1749,1756,1655,"",0
"099220",1581,262175,412,1593,1610,1550,"",0
"100700",2675,91604,240,2570,2680,2555,"",0
"101330",3285,93465,309,3310,3370,3270,"",0
"108860",24000,5381159,129847,25550,25600,23050,"",0
"123420",8850,45888,405,9020,9030,8450,"",0
"126340",60300,130060,7692,61500,61500,57500,"",0
"131370",3335,129306,430,3250,3385,3225,"",0
"170920",9840,57132,553,9870,9870,9540,"",0
"208860",2205,0,0,2205,2205,2205,"",0
"213420",39450,109901,4294,39550,39700,38550,"",0
"214430",34950,71227,2452,34500,35050,33800,"",0
"215200",49100,29655,1447,48500,49450,47300,"",0
"215480",4050,25915,103,3960,4060,3920,"",0
"230980",1090,743099,779,1015,1111,995,"",0
"234340",16740,16056,271,17140,17150,16730,"",0
"256630",1887,20841,39,1890,1890,1873,"",0
"258830",1440,526035,752,1439,1459,1355,"",0
"263750",53800,306832,16470,54500,54700,52800,"",0
"307930",7020,582702,4087,7230,7230,6900,"",0
"311690",19220,31312,607,18830,19980,18510,"",0
"314140",10520,129932,1365,10050,10780,9930,"",0
"322310",23450,239474,5477,23600,23950,22100,"",0
"323230",971,82701,80,947,983,947,"",0
"335890",7720,1773232,13358,7500,7850,7230,"",0
"348370",68500,290353,19618,68000,68600,66500,"",0
"353810",3550,68786,243,3605,3605,3505,"",0
"361570",4650,183297,836,4630,4685,4455,"",0
"389260",25300,50383,1265,24750,25500,24300,"",0
"405100",11990,69815,834,12180,12300,11810,"",0
"950190",10740,11245,120,10700,11060,10600,"",0
