"000640",101500,1122,113,100500,102000,100500,"",0
"001550",15500,5624,88,15450,15700,15400,"",0
"002030",133500,2075,276,133000,133500,132000,"",0
"002210",6870,24136,166,6870,6960,6820,"",0
"003080",3335,329805,1122,3300,3620,3255,"",0
"003570",9340,54206,501,9160,9400,9030,"",0
"003920",431000,919,395,425500,432500,425000,"",0
"004980",10650,214822,2317,11050,11150,10550,"",0
"005090",33800,24198,810,33200,33800,32850,"",0
"006800",6420,338572,2171,6350,6470,6350,"",0
"006980",23450,49757,1235,23300,26450,23300,"",0
"007540",48550,6732,327,48400,48900,48250,"",0
"008040",1015,351931,356,1020,1020,1010,"",0
"008250",7590,23219,176,7660,7660,7520,"",0
"009070",4730,26279,124,4715,4765,4715,"",0
"009450",35700,34180,1216,35350,35800,35100,"",0
"012600",2490,0,0,2490,2490,2490,"",0
"015760",21300,1478908,31529,21650,21700,21150,"",0
"020560",13300,162079,2157,13300,13450,13050,"",0
"025000",50700,1680,85,50800,50900,50300,"",0
"025750",1135,300397,344,1145,1165,1125,"",0
"030610",5830,13412,78,5880,5880,5720,"",0
"034310",13550,16343,221,13600,13650,13500,"",0
"037560",4860,177798,866,4825,4960,4825,"",0
"039570",7940,5400,43,7940,7950,7900,"",0
"042660",18700,467637,8836,19100,19400,18500,"",0
"077500",8600,28968,249,8600,8660,8520,"",0
"084670",14750,1124,16,14650,14900,14650,"",0
"089470",4035,17670,71,4070,4070,3990,"",0
"102460",22800,172669,3939,23250,23300,22500,"",0
"103590",5620,402495,2258,5500,5680,5430,"",0
"139130",7850,2320274,18215,7870,7880,7800,"",0
"143210",3245,13947,45,3280,3295,3245,"",0
"181710",24800,24271,605,24700,25150,24650,"",0
"248070",17750,47540,839,17750,17800,17500,"",0
"298050",358000,7760,2769,358000,360000,353000,"",0
"302440",83700,106285,8934,84000,84800,83700,"",0
"383800",8940,67393,604,8980,9030,8920,"",0
"004780",4630,29057,133,4550,4640,4530,"",0
"006920",3965,19806,78,3905,4015,3905,"",0
"008830",7460,47787,355,7250,7510,7210,"",0
"018120",22100,1570,35,21850,22150,21800,"",0
"021650",3135,26059,81,3085,3135,3070,"",0
"024800",2435,13761,34,2470,2490,2405,"",0
"024840",1450,147316,212,1450,1455,1410,"",0
"027710",1870,512394,960,1880,1895,1850,"",0
"036690",3095,10101,31,3080,3135,3075,"",0
"037230",2620,25914,68,2600,2660,2580,"",0
"037440",9460,403078,3872,9790,9790,9460,"",0
"039200",18150,87546,1586,18150,18350,17800,"",0
"042500",4400,5547276,27118,4530,5190,4400,"",0
"044060",1350,2569205,3516,1390,1395,1350,"",0
"049550",5380,25216,135,5360,5450,5300,"",0
"050760",2670,4437683,12632,2570,2990,2530,"",0
"052400",18500,33562,612,18350,18500,18000,"",0
"053590",719,2867206,2085,731,741,707,"",0
"060310",2315,135553,315,2380,2380,2290,"",0
"062860",6060,2023,12,6080,6240,6030,"",0
"065150",430,53873,23,429,431,421,"",0
"066790",602,202862,120,603,603,582,"",0
"072870",11650,75359,877,11550,11700,11450,"",0
"073640",1735,155074,272,1780,1800,1735,"",0
"078590",2380,0,0,2380,2380,2380,"",0
"078860",472,292632,138,476,486,469,"",0
"080220",4010,720036,2927,4025,4150,3985,"",0
"085910",4950,41713,207,4930,4980,4920,"",0
"088800",8020,2310852,17897,7600,8170,7160,"",0
"092460",5900,48318,284,5900,5940,5810,"",0
"095660",37350,138334,5134,36700,37500,36200,"",0
"096630",990,39062,39,986,1000,986,"",0
"099220",1890,347337,659,1905,1925,1885,"",0
"100700",3035,62509,191,3080,3105,3025,"",0
"101330",3190,50621,162,3200,3235,3170,"",0
"108860",6710,7343966,48625,5530,7150,5450,"",0
"123420",14500,105132,1510,14400,14650,14050,"",0
"126340",44350,8465,375,43600,45000,43600,"",0
"131370",4500,11869080,56223,4205,4920,4205,"",0
"170920",10600,20142,210,10300,10600,10100,"",0
"208860",2205,0,0,2205,2205,2205,"",0
"213420",39850,39585,1583,39800,40500,39100,"",0
"214430",18900,5420,102,18800,19000,18700,"",0
"215200",79300,39626,3156,80000,82000,78900,"",0
"215480",4570,57652,262,4510,4650,4435,"",0
"230980",768,485913,376,774,786,765,"",0
"234340",22950,12990,300,23300,23450,22950,"",0
"256630",2040,36012,73,2035,2040,1900,"",0
"258830",3470,12623428,43197,3325,3500,3285,"",0
"263750",45100,172755,7739,43950,45150,43850,"",0
"307930",6160,48591,299,6170,6290,5990,"",0
"311690",27750,2748,76,27600,27850,27500,"",0
"314140",14950,658543,9999,14700,15750,14700,"",0
"322310",15100,183283,2846,16400,16700,15100,"",0
"323230",915,170334,156,928,928,899,"",0
"335890",2875,1084042,3097,2875,2920,2800,"",0
"348370",56700,100711,5723,57400,57900,56000,"",0
"353810",4505,58753,263,4490,4515,4425,"",0
"361570",13500,15519,211,13500,13700,13350,"",0
"389260",21000,51005,1072,21000,21300,20800,"",0
"405100",15400,916799,14104,15400,15400,14950,"256",-66.62
"950190",13900,15393,213,13900,14050,13800,"",0
